,ISO3,year,displacements,GID_1,GID_2,num_provinces,num_districts,GFD_matches,GFD_matches_nr,GFD_matches_time_dif,GFD_duration,matching_type,pop_affected_sum_GHSL,pop_affected_mean_GHSL,pop_density_GHSL,pop_affected_sum_GPW,pop_affected_mean_GPW,pop_density_GPW,GDP_affected_sum,cable_affected_sum,plant_affected_sum,power_pole_affected_sum,power_tower_affected_sum,line_affected_sum,mast_affected_sum,communication_tower_affected_sum,doctors_affected_sum,hospital_affected_sum,pharmacy_affected_sum,primary_road_affected_sum,tertiary_road_affected_sum,reservoir_affected_sum,school_affected_sum,university_affected_sum,GDP_affected_mean,education_affected_mean,energy_affected_mean,health_affected_mean,telecommunication_affected_mean,transportation_affected_mean,water_affected_mean,CISI_global_affected_mean,cable_affected_mean,plant_affected_mean,power_pole_affected_mean,power_tower_affected_mean,line_affected_mean,mast_affected_mean,communication_tower_affected_mean,doctors_affected_mean,hospital_affected_mean,pharmacy_affected_mean,primary_road_affected_mean,tertiary_road_affected_mean,reservoir_affected_mean,school_affected_mean,university_affected_mean,GDPpc_mean,HDI_mean,urbanization_mean,landuse_total_mean,elevation_mean,roughness_mean,slope_mean,female_mean,pop_0_14_mean,pop_65_plus_mean,FLOPROS_merged_mean,FLOPROS_modeled_mean,forest_cover_mean
65,CAF,2008.0,14000.0,,,,,1,3368,19.0,36.0,1,0.0,0.0,0.0,20.0,0.0,13.6,159622.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22803.17411,0.0,0.0,0.0,0.0,0.00353,0.0,0.00086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.5486199999998,0.345,0.0,1e-05,420.35511,6.08807,0.45588,0.5082800000000001,0.40653,0.03909,2.0,2.0,0.00036
66,CAN,2008.0,1830.0,,,,,2,"[3298, 3300]",0.5,8.5,2,399563.0,8.0,67.4,350921.0,7.0,59.2,67228372992.0,0.76146,6.253419999999998,2648.0,15234.0,9117.62837,75.0,636.0,74.0,92.0,236.0,10074.65373,47057.83522,5.15042,14.75924,4.14353,18958932.03384,0.00054,0.00913,0.0002,0.0007099999999999999,0.00609,2e-05,0.0055,0.00027,0.00221,0.93635,5.38685,3.22406,0.02652,0.22489,0.02617,0.03253,0.08345,3.56247,16.63997,0.00182,0.005220000000000001,0.00147,37890.81105,0.89092,0.00063,0.02001,63.6891,11.01569,0.958,,,,43.87237,40.25111,0.00108
67,CHN,2008.0,1900.0,,,,,1,3282,27.0,29.0,1,170085.0,26.0,72.02,371400.0,58.0,157.27,26942455808.0,11.35698,9.17138,157.0,30800.0,8359.693729999999,26.0,56.0,0.0,13.0,4.0,5491.91879,9010.18734,62.27958,9.48848,8.298110000000001,67865127.97985,0.00294,0.09272,2e-05,0.00094,0.02514,0.0017399999999999998,0.042010000000000006,0.03321,0.02682,0.45906,90.05848,24.44355,0.07602,0.16374,0.0,0.03801,0.0117,16.058239999999998,26.34558,0.1821,0.02774,0.02426,7019.432620000001,0.6885100000000001,0.00465,0.13872,1114.49143,11.47997,0.90998,0.45533,0.14674,0.08052999999999999,20.0,16.52141,2e-05
68,CHN,2008.0,4600.0,,,,,1,3312,3.0,4.0,2,318.0,2.0,13.48,651.0,5.0,27.59,369066624.0,0.0,0.0,574.0,48.0,14.95202,0.0,0.0,0.0,1.0,0.0,139.83061,499.90896,0.8246100000000001,0.17162,0.0,12726435.31034,0.00044,0.00624,1e-05,0.0,0.00904,0.00029,0.00466,0.0,0.0,21.25926,1.77778,0.55378,0.0,0.0,0.0,0.03704,0.0,5.17891,18.51515,0.03054,0.00636,0.0,4262.49138,0.5579,0.00063,0.02498,4723.3069700000015,120.75277,8.94613,0.51645,0.19226,0.06621,22.27586,15.37931,0.0
69,CHN,2013.0,354000.0,,,,,4,"[4078, 4079, 4082, 4083]",5.0,23.5,2,5735401.0,47.0,172.15,6800474.0,56.0,204.12,599233069056.0,6.69275,6.78446,6936.0,47892.0,17376.56388,58.0,293.0,5.0,244.0,75.0,36643.73906,86384.66011,1085.20638,23.58874,47.87154,65893233.89664,0.0006,0.008190000000000001,2e-05,0.00015,0.007640000000000002,0.00143,0.00584,0.00092,0.00094,0.95748,6.6112600000000015,2.39875,0.00801,0.04045,0.0006900000000000001,0.03368,0.01035,5.0585,11.92499,0.14981,0.0032600000000000003,0.00661,10984.49703,0.7417699999999999,0.00337,0.18136,373.00418,17.45325,1.53049,0.4857800000000001,0.12922,0.07912000000000001,20.81702,17.57214,0.00022
70,CHN,2015.0,28500.0,,,,,2,"[4258, 4259]",9.0,22.5,2,31746.0,4.0,11.66,27631.0,3.0,10.15,4673784320.0,0.0,0.0,1110.0,10926.0,3468.0367200000005,9.0,44.0,0.0,2.0,0.0,3513.9999,5424.2656,84.14316,0.79297,1.50892,5916182.6835400015,0.00017,0.017580000000000002,0.0,0.00024,0.005529999999999999,0.00113,0.00818,0.0,0.0,1.56338,15.38873,4.88456,0.01268,0.06197,0.0,0.00282,0.0,4.9493,7.6398100000000015,0.11851,0.00112,0.00213,7821.07215,0.6290899999999999,0.00025,0.01054,2832.22455,37.68493,3.2152,0.48518,0.231,0.05779,20.14684,15.85063,1e-05
71,CHN,2015.0,57000.0,,,,,1,4288,3.0,29.0,2,51856.0,8.0,30.23,37840.0,6.0,22.06,4811078656.0,0.0,0.0,753.0,9616.0,3639.65846,12.0,11.0,0.0,4.0,0.0,4244.64344,7415.921270000002,58.36052,1.44306,1.7131,4889307.5772400005,0.00022,0.01406,0.0,0.00013000000000000002,0.005229999999999999,0.00065,0.0067,0.0,0.0,0.87456,11.16841,4.22725,0.01394,0.01278,0.0,0.00465,0.0,4.9299,8.61315,0.06777999999999999,0.00168,0.00199,7024.6087400000015,0.60385,0.00027,0.00399,4533.4539,73.0679,6.14449,0.49294,0.25772,0.05152,20.00407,15.86585,0.0
72,CHN,2015.0,306000.0,,,,,4,"[4272, 4280, 4282, 4283]",5.0,29.0,2,1658802.0,172.0,694.36,1900870.0,197.0,795.68,196411129856.0,9.06927,4.15082,3052.0,16972.0,5834.07691,21.0,26.0,1.0,100.0,9.0,14210.20703,28865.039010000004,404.85033,20.27351,10.1871,179863672.0293,0.00248,0.02162,0.0001,0.00023,0.01973,0.004079999999999999,0.01541,0.00958,0.004379999999999999,3.22281,17.921860000000006,6.16059,0.02218,0.02746,0.00106,0.1056,0.0095,15.0055,30.48051,0.4275100000000001,0.02141,0.01076,7910.459709999999,0.6733600000000001,0.00483,0.07644,1859.53705,36.35238,3.03915,0.47818,0.21633,0.07817,24.56113,18.23175,4e-05
73,CHN,2016.0,1990000.0,,,,,1,4378,7.0,27.0,2,1808.0,2.0,5.21,1031.0,1.0,2.97,107985176.0,0.0,0.0,0.0,468.0,82.19173,0.0,0.0,0.0,1.0,0.0,194.46412,353.18241,0.0,0.0,0.0,1770248.78689,0.0,0.00788,1e-05,0.0,0.0032,0.0,0.00356,0.0,0.0,0.0,9.55102,1.67738,0.0,0.0,0.0,0.02041,0.0,3.96866,7.2078,0.0,0.0,0.0,7348.533809999999,0.61221,8e-05,0.00414,4582.79918,26.20441,2.2692,0.4631,0.27045,0.04131,20.0,16.0,0.0
74,CHN,2017.0,2100.0,,,,,2,"[4459, 4465]",7.5,13.0,2,3825.0,0.0,2.66,13021.0,3.0,9.05,1595688320.0,0.0,0.0,1688.0,4695.0,1153.92783,7.0,35.0,0.0,0.0,0.0,1143.42569,2745.29926,35.92082,0.35109,0.0,5098045.7508,9e-05,0.01798,0.0,0.00049,0.00593,0.00125,0.00853,0.0,0.0,6.16058,17.13504,4.21142,0.02555,0.12774000000000002,0.0,0.0,0.0,4.17309,10.01934,0.1311,0.00128,0.0,9798.98243,0.68243,0.00025,0.03042,1395.80332,44.99853,3.80325,0.48014,0.19014,0.06774,20.41534,15.65495,3e-05
75,CHN,2017.0,11200.0,"CHN.8_1,CHN.30_1","CHN.6.6_1,CHN.13.10_1",2.0,2.0,2,"[4500, 4515]",10.5,5.5,2,151646.0,154.0,623.86,148608.0,151.0,611.36,26746343424.0,0.0,0.0,0.0,2818.0,1092.1729,3.0,3.0,0.0,15.0,2.0,2794.24357,4861.2377,103.89611,1.76568,0.03524,221044160.52893,0.0014,0.03234,6e-05,0.00026000000000000003,0.03467,0.00902,0.02503,0.0,0.0,0.0,26.09259,10.11271,0.027780000000000003,0.027780000000000003,0.0,0.13889,0.01852,25.87263,45.01146,0.962,0.01635,0.00033,8104.03616,0.71086,0.01185,0.16194,1093.61172,38.28996,3.21327,0.48365,0.21941,0.07752,26.1157,19.96694,2e-05
76,CHN,2017.0,546500.0,"CHN.1_1,CHN.3_1,CHN.8_1,CHN.13_1,CHN.16_1,CHN.26_1,CHN.30_1,CHN.31_1","CHN.1.9_1,CHN.3.1_1,CHN.6.6_1,CHN.6.18_1,CHN.13.10_1,CHN.15.13_1",8.0,6.0,1,4483,20.0,31.0,1,1352.0,52.0,392.91,1110.0,42.0,322.58,306467840.0,0.0,0.0,0.0,20.0,5.75817,0.0,0.0,0.0,0.0,0.0,60.60374,222.70166,28.429540000000006,0.0,0.0,43781120.0,0.0,0.00355,0.0,0.0,0.017419999999999998,0.03393,0.01743,0.0,0.0,0.0,2.5,0.71977,0.0,0.0,0.0,0.0,0.0,7.57547,27.83771,3.55369,0.0,0.0,7112.79408,0.66378,0.0052,0.11611,1295.2596199999996,58.05769,4.814,0.48217,0.22001,0.06945,20.0,17.0,0.00033
77,CHN,2017.0,18000.0,"CHN.4_1,CHN.7_1,CHN.8_1,CHN.26_1,CHN.29_1","CHN.6.6_1,CHN.13.10_1",5.0,2.0,1,4483,26.0,31.0,1,32919.0,8.0,23.93,16330.0,4.0,11.87,3697426944.0,0.0,0.0,938.0,5018.0,1791.79355,7.0,7.0,0.0,7.0,1.0,2356.19159,3990.45363,56.8851,0.27207,1.7131,6821820.92989,0.00015,0.01296,1e-05,0.00014,0.005370000000000001,0.00114,0.00645,0.0,0.0,1.96234,10.49791,3.74852,0.01464,0.01464,0.0,0.01464,0.00209,4.92927,8.348230000000001,0.11901,0.00057,0.00358,7672.20295,0.6198899999999999,0.00028,0.00419,4563.90213,58.09034000000001,4.80526,0.49409,0.25296,0.05226,20.6107,15.81734,0.0
78,CHN,2017.0,300.0,CHN.29_1,,1.0,,2,"[4507, 4508]",7.0,16.0,2,2771.0,1.0,2.56,1027.0,0.0,0.95,167693056.0,0.0,0.0,1992.0,520.0,101.08729,0.0,0.0,0.0,0.0,0.0,489.59036,708.3434599999998,0.026330000000000003,0.0,0.0,1310102.0,0.0,0.00732,0.0,0.0,0.00428,0.0,0.00362,0.0,0.0,18.10909,4.72727,0.91898,0.0,0.0,0.0,0.0,0.0,4.4508199999999984,6.43949,0.00024,0.0,0.0,7602.370609999999,0.62656,6e-05,0.00371,4608.86825,18.46765,1.59229,0.48382,0.25086,0.0487,23.125,15.64844,0.0
79,CMR,2008.0,1000.0,,,,,1,3368,19.0,36.0,1,6618.0,41.0,74.81,2822.0,17.0,31.9,172217952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,95.68463,514.39546,0.0,0.34389000000000003,0.0,19135328.0,0.00236,0.0,0.00023,0.0,0.01236,0.0,0.00392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.56846,51.43955,0.0,0.03439,0.0,2573.73633,0.473,0.00131,0.54797,313.85054,0.6983699999999999,0.04911,0.51955,0.50949,0.03706,6.0,6.0,1e-05
80,CMR,2014.0,3500.0,,,,,1,4175,8.0,6.0,1,0.0,0.0,0.0,247.0,15.0,65.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2835.56673,0.474,0.0,0.12795,280.8125,1.57031,0.12363,0.48395,0.5208,0.02787,4.66667,4.66667,5e-05
81,CMR,2015.0,8565.0,,,,,1,4294,2.0,12.0,1,6051.0,3.0,6.12,45679.0,22.0,46.21,770516864.0,0.0,0.0,0.0,132.0,48.52721,0.0,5.0,3.0,28.0,8.0,93.69274,1699.26896,0.10262,0.49536,0.02325,8657492.85393,0.00058,0.00221,0.00027,0.00016,0.00539,1e-05,0.00245,0.0,0.0,0.0,1.80822,0.66476,0.0,0.06849,0.0411,0.38356,0.10959,1.28346,23.27766,0.00141,0.006790000000000001,0.00032,2935.12992,0.51399,0.00307,0.44318,239.32834,2.22068,0.17221,0.49154,0.50462,0.02576,5.86517,5.86517,8e-05
82,COD,2008.0,500.0,,,,,1,3272,5.0,82.0,1,585527.0,28.0,65.29,189807.0,9.0,21.16,2220948736.0,0.0,0.00913,159.0,3288.0,1331.55297,7.0,7.0,20.0,22.0,17.0,1783.86122,22449.39675,0.18871,0.7296699999999999,1.46976,1172623.40866,6e-05,0.00272,5e-05,4e-05,0.00364,0.0,0.00198,0.0,1e-05,0.10108,2.0902700000000003,0.84651,0.00445,0.00445,0.01271,0.01399,0.01081,1.13405,14.27171,0.00012,0.00046,0.00093,682.55214,0.39357,0.00115,0.02907,670.21109,8.28478,0.71872,0.5110600000000001,0.46352,0.04328,2.1932400000000003,2.1932400000000003,0.00035
