,ISO3,year,disasterno,total_deaths,no_injured,no_affected_EMDAT,no_homeles,total_affected_EMDAT,total_damages_(000_USD),idx,GFD_matches,GFD_matches_nr,GFD_matches_time_dif,GFD_duration,matching_type,pop_affected_sum_GHSL,pop_affected_mean_GHSL,pop_density_GHSL,pop_affected_sum_GPW,pop_affected_mean_GPW,pop_density_GPW,GDP_affected_sum,cable_affected_sum,plant_affected_sum,power_pole_affected_sum,power_tower_affected_sum,line_affected_sum,mast_affected_sum,communication_tower_affected_sum,doctors_affected_sum,hospital_affected_sum,pharmacy_affected_sum,primary_road_affected_sum,tertiary_road_affected_sum,reservoir_affected_sum,school_affected_sum,university_affected_sum,GDP_affected_mean,education_affected_mean,energy_affected_mean,health_affected_mean,telecommunication_affected_mean,transportation_affected_mean,water_affected_mean,CISI_global_affected_mean,cable_affected_mean,plant_affected_mean,power_pole_affected_mean,power_tower_affected_mean,line_affected_mean,mast_affected_mean,communication_tower_affected_mean,doctors_affected_mean,hospital_affected_mean,pharmacy_affected_mean,primary_road_affected_mean,tertiary_road_affected_mean,reservoir_affected_mean,school_affected_mean,university_affected_mean,GDPpc_mean,HDI_mean,urbanization_mean,landuse_total_mean,elevation_mean,roughness_mean,slope_mean,female_mean,pop_0_14_mean,pop_65_plus_mean,FLOPROS_merged_mean,FLOPROS_modeled_mean,forest_cover_mean
38,CHN,2003.0,2003-0331,30.0,,,1200000.0,1200000.0,4830000.0,0.0,2,"[2261, 2269]",10.0,36.0,2,6169770.0,164.0,366.69,8726760.0,232.0,518.66,293210816512.0,3.66963,15.8667,1084.0,37195.0,12570.94679,196.0,53.0,3.0,389.0,54.0,44086.24971,82174.3106,568.6218200000002,91.22675,42.92401,191891895.62304,0.00878,0.03534,0.00019,0.00126,0.04768,0.00441,0.03043,0.00298,0.01289,0.8805799999999999,30.21527,10.21198,0.15922,0.04305,0.00244,0.316,0.04387,35.81336,66.75411,0.46192,0.07411000000000001,0.03487,4832.4754600000015,0.62698,0.01754,0.48965,16.23496,4.3685,0.34459,0.48989,0.16782,0.10912,19.59504,18.62639,2e-05
39,BRA,2012.0,2012-0075,3.0,,80500.0,8500.0,89000.0,,0.0,1,3910,28.0,25.0,1,1.0,0.0,5.42,8.0,4.0,43.38,16134463.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.87471,59.36068,0.0,0.00821,0.0,8067231.5,0.00028,0.0,0.0,0.00119,0.01152,0.0,0.0033200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,7.937360000000001,29.68034,0.0,0.00411,0.0,9864.62988,0.6711199999999999,0.00305,0.026660000000000003,177.34375,17.1875,1.0713700000000002,0.49102,0.46764,0.033,18.0,18.0,0.00112
40,VNM,2007.0,2007-0558,55.0,,150000.0,,150000.0,350000.0,0.0,1,3219,14.0,12.0,2,1111179.0,458.0,2283.05,652213.0,268.0,1340.05,18344404992.0,0.0,12.38544,44.0,1978.0,742.61542,0.0,3.0,23.0,80.0,98.0,2294.62713,30532.44839,11.83474,1.16616,0.7409899999999999,100242650.22951,0.0009,0.01781,0.00058,5e-05,0.04377,0.0007700000000000001,0.01862,0.0,0.08425,0.29932,13.45578,5.05181,0.0,0.02041,0.15646,0.54422,0.66667,15.60971,207.70373,0.08051,0.00793,0.00504,2959.28962,0.633,0.00345,0.13723,11.32229,13.5058,1.12751,0.53517,0.31075,0.13004000000000002,9.24865,9.24865,0.00023
41,CRI,2011.0,2011-0386,4.0,,46695.0,,46695.0,,0.0,1,3871,0.0,22.0,1,15140.0,29.0,661.93,9999.0,19.0,437.16,2185004800.0,0.0,0.35406,0.0,532.0,205.76808,1.0,14.0,36.0,10.0,30.0,309.05989,4346.96002,0.5276,0.92787,0.20175,28012882.05128,0.00119,0.008879999999999999,0.00047,0.00053,0.01228,7e-05,0.00702,0.0,0.00472,0.0,7.09333,2.74357,0.013330000000000002,0.18667,0.48,0.13333,0.4,4.1208,57.95947,0.00703,0.01237,0.00269,12772.82612,0.758,0.01082,0.07812000000000001,12.76789,26.953190000000006,2.28298,0.52842,0.32308000000000003,0.13584000000000002,8.63529,8.63529,0.00033
42,KHM,2011.0,2011-0364,247.0,23.0,1640000.0,,1640023.0,521000.0,0.0,1,3853,2.0,97.0,1,2539936.0,111.0,164.19,2837331.0,125.0,183.41,16149215232.0,0.0,0.0,0.0,729.0,239.83124,1.0,3.0,32.0,105.0,212.0,1255.22664,20998.94313,44.73525,10.58232,1.38799,40987855.91878,0.00271,0.00286,0.00097,5e-05,0.01286,0.00148,0.00606,0.0,0.0,0.0,2.50515,0.82416,0.00344,0.01031,0.10997,0.36082,0.72852,4.31349,72.16131999999998,0.15373,0.03637,0.00477,2680.42037,0.54186,0.00937,0.33588,10.38855,3.18577,0.22904,0.51057,0.35918,0.04682,2.92893,2.9060900000000003,0.00072
43,NPL,2007.0,2007-0307,214.0,48.0,640658.0,,640706.0,2400.0,0.0,4,"[3120, 3122, 3128, 3136]",7.25,67.25,2,325134.0,468.0,2074.61,333760.0,480.0,2129.65,4865255424.0,0.0,0.0013800000000000002,45.0,941.0,318.70728,1.0,6.0,6.0,83.0,31.0,305.70247,7669.97094,0.35508,0.46394,0.0,83883714.2069,0.00073,0.02064,0.0011,0.00041,0.02707,7e-05,0.01492,0.0,3e-05,0.84906,17.754720000000006,6.01334,0.01887,0.11321,0.11321,1.56604,0.58491,5.76797,144.71643,0.0067,0.00875,0.0,1796.8327,0.47959,0.00926,0.35545,472.98685,26.72145,1.7203,0.56016,0.4337,0.1448,15.62069,2.93103,8e-05
44,ROU,2005.0,2005-0131,2.0,,600.0,,600.0,,0.0,1,2640,14.0,22.0,1,9694.0,71.0,751.35,4970.0,36.0,385.21,1650383616.0,0.0,0.26679,51.0,1857.0,492.67403,0.0,3.0,5.0,2.0,10.0,225.19837,1690.19061,0.12957,0.03664,0.0,53238181.16129001,0.0001,0.06093,0.00016,0.00023,0.02276,5e-05,0.02819,0.0,0.00861,1.64516,59.90323000000001,15.89271,0.0,0.09677,0.16129000000000002,0.06452000000000001,0.32258000000000003,7.2644600000000015,54.52228,0.00418,0.00118,0.0,13082.11089,0.7542399999999999,0.00548,0.36393,344.06158,34.74173,3.09045,0.50321,0.19191,0.18815,50.0,17.87097,0.00021
45,PER,2013.0,2013-0056,67.0,32.0,180734.0,,180766.0,,0.0,1,4017,3.0,6.0,1,26970.0,19.0,164.69,16999.0,12.0,103.81,4895318016.0,0.0,0.0,42.0,1718.0,738.2094099999998,9.0,20.0,98.0,13.0,100.0,1525.54721,5654.09029,1.41608,0.53474,0.55404,20831140.49362,0.00034,0.01055,0.00049,0.0005099999999999999,0.00901,6e-05,0.00671,0.0,0.0,0.19626,8.028039999999999,3.44958,0.04206,0.09346,0.45794,0.06075,0.46729,7.12873,26.42098,0.00662,0.0025,0.00259,11822.28723,0.73449,0.00122,0.04328,1787.02723,37.16032,3.25455,0.48384,0.33996,0.09957,13.01224,13.01224,7e-05
46,BRA,2011.0,2011-0086,10.0,,31000.0,,31000.0,,0.0,1,3782,17.0,12.0,1,13.0,0.0,0.16,96.0,0.0,1.21,19826086.0,0.0,0.0,0.0,25.0,14.57901,0.0,2.0,0.0,0.0,0.0,17.761329999999994,536.9381099999998,0.0,0.00993,0.0,550724.61111,2e-05,0.00134,0.0,0.00015,0.00256,0.0,0.00116,0.0,0.0,0.0,0.80645,0.47029,0.0,0.06452000000000001,0.0,0.0,0.0,0.57295,17.32058,0.0,0.00032,0.0,10611.6059,0.7278,9e-05,0.0879,203.20189,4.4503900000000005,0.36826,0.46632,0.33003000000000005,0.03986,15.722220000000002,15.722220000000002,0.00012
47,GHA,2011.0,2011-0413,14.0,12.0,81461.0,,81473.0,,0.0,1,3872,16.0,3.0,1,205314.0,725.0,3277.53,234512.0,828.0,3743.63,6510932992.0,0.0,0.24719,12.0,452.0,145.79622,5.0,28.0,22.0,54.0,198.0,256.82064,5446.3216200000015,0.0,1.93224,6.8468399999999985,325546649.6,0.02494,0.03432,0.01058,0.00687,0.059029999999999985,6e-05,0.04847,0.0,0.01901,0.92308,34.76923,11.21509,0.38462,2.15385,1.6923099999999998,4.15385,15.23077,19.75543,418.94782,0.0,0.14862999999999998,0.52668,3430.8574200000007,0.563,0.03213,0.16937,5.24492,5.69324,0.48688,0.51885,0.31259000000000003,0.03545,9.3,9.3,8e-05
48,COL,2002.0,2002-0839,,,12500.0,,12500.0,,0.0,2,"[1977, 1996]",7.5,7.0,2,4219.0,0.0,3.68,22553.0,3.0,19.65,1523910912.0,0.0,0.0,0.0,192.0,80.01241999999998,0.0,3.0,2.0,3.0,3.0,105.15458,2901.59357,0.00248,0.17155,0.0,6990417.02752,9e-05,0.00156,2e-05,4e-05,0.00324,0.0,0.0014,0.0,0.0,0.0,1.17791,0.49087,0.0,0.0184,0.01227,0.0184,0.0184,0.64512,17.80119,2e-05,0.00105,0.0,15152.33257,0.65789,0.00059,0.0303,114.10976,3.15293,0.20986,0.4933,0.39463,0.04215,16.0,16.0,0.00027
49,TZA,2008.0,2008-0066,72.0,15.0,7500.0,442.0,7957.0,,0.0,1,3242,21.0,23.0,1,5210.0,16.0,39.23,2556.0,8.0,19.24,133508984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,889.3974400000002,0.0,0.02347,0.0,5804738.434780002,9e-05,0.0,0.00013000000000000002,0.0,0.0138,0.0,0.00344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11765,0.0,0.0,52.3175,0.0,0.0013800000000000002,0.0,2022.09171,0.478,0.00104,0.09265,488.49589,9.38911,0.84399,0.51354,0.44712,0.0405,2.0,2.0,2e-05
50,MMR,2007.0,2007-0161,,,,,,,0.0,1,3097,5.0,13.0,2,731819.0,102.0,324.73,647950.0,90.0,287.51,6772693504.0,0.0,0.00602,0.0,2.0,0.0,0.0,21.0,4.0,26.0,3.0,656.6913900000002,6110.78507,0.0,0.11124,1.16842,30100860.01778,0.00024,1e-05,0.00015,0.00028,0.00745,0.0,0.00223,0.0,3e-05,0.0,0.01149,0.0,0.0,0.12069,0.02299,0.14943,0.017240000000000002,3.77409,35.11945,0.0,0.00064,0.00672,2942.115,0.49324,0.0016,0.08878,3.0108900000000003,5.49212,0.41825,0.52775,0.32052,0.06246,1.7,1.3,9e-05
51,BOL,2007.0,2007-0042,40.0,,339495.0,,339495.0,90000.0,0.0,1,3019,9.0,111.0,1,102263.0,1.0,4.34,100228.0,1.0,4.25,14470906880.0,0.0,0.19834,204.0,3180.0,1255.9029,123.0,148.0,89.0,172.0,797.0,4119.25627,38971.33716,49.34642,4.677980000000002,3.10557,4530653.375080002,0.00018,0.00157,0.00032,0.00048,0.00362,0.00019,0.00192,0.0,8e-05,0.07843,1.22261,0.48285,0.04729,0.0569,0.03422,0.06613,0.30642,1.58372,14.98321,0.01897,0.0018,0.00119,5068.65435,0.63342,0.0008900000000000002,0.04122,217.72816,7.186910000000001,0.56695,0.46271,0.36659,0.04539,6.28178,6.28178,0.00054
52,IND,2007.0,2007-0240,29.0,,50000.0,,50000.0,,0.0,1,3118,24.0,13.0,1,0.0,0.0,0.0,325.0,325.0,2816.05,55246556.0,0.0,0.0,0.0,92.0,32.76265,0.0,0.0,0.0,1.0,0.0,0.0,177.15451000000004,0.0,0.0,0.0,55246556.0,0.0,0.11012,0.0004,0.0,0.01921,0.0,0.04358,0.0,0.0,0.0,92.0,32.76265,0.0,0.0,0.0,1.0,0.0,0.0,177.15451000000004,0.0,0.0,0.0,2542.99731,0.556,0.0014,0.6944100000000001,253.9375,3.125,0.20891,0.49431,0.33851,0.04892,100.0,7.0,0.0
53,KOR,2000.0,2000-0535,7.0,,500.0,,500.0,27000.0,0.0,1,1627,22.0,11.0,1,1613225.0,1089.0,15762.96,1312053.0,885.0,12820.18,323824844800.0,0.84109,3.25226,44.0,2554.0,881.13535,6.0,4.0,1259.0,2385.0,405.0,5556.757470000001,23978.42436,2.12394,34.52826,14.03002,1750404566.48649,0.02141,0.02039,0.01552,0.00035,0.06826,0.00014,0.03954,0.0055,0.02126,0.28758,16.69281,5.75905,0.03922,0.02614,8.228760000000001,15.58824,2.64706,36.31868,156.72173,0.013880000000000002,0.22567,0.0917,20339.60946,0.81777,0.02507,0.1647,12.12192,21.05051,1.68478,0.51583,0.15499000000000002,0.22779,57.66667,57.66667,9e-05
54,BRA,2009.0,2009-0017,16.0,,1048.0,,1048.0,,0.0,1,3436,7.0,8.0,1,116232.0,12.0,38.57,101425.0,11.0,33.66,33978564608.0,0.0,5.39189,56.0,11435.0,4184.30656,73.0,386.0,10.0,132.0,167.0,2499.71235,42674.72361,330.84423,2.41563,5.13721,57011014.44295,0.00078,0.028710000000000006,0.0003,0.00297,0.016280000000000003,0.006490000000000001,0.01796,0.0,0.01105,0.11475,23.43238,8.5744,0.14959,0.79098,0.02049,0.27049,0.34221,5.12236,87.4482,0.67796,0.00495,0.01053,12641.76342,0.72526,0.006520000000000001,0.20466,592.79042,19.00709,1.6589900000000002,0.4495,0.23262,0.08719,17.11409,17.11409,8e-05
55,VEN,2010.0,2010-0616,41.0,,94800.0,,94800.0,170000.0,0.0,2,"[3750, 3754]",9.0,30.0,2,651500.0,100.0,368.93,261753.0,40.0,148.23,123733893120.0,0.0,1.18525,2.0,5091.0,1536.34479,14.0,5.0,20.0,86.0,95.0,1916.21682,17375.82648,8.50085,1.48721,4.35329,314045414.01015,0.00078,0.01699,0.0003,0.00035,0.01132,0.00025,0.00975,0.0,0.00379,0.00639,16.265179999999994,4.90845,0.04473,0.015969999999999998,0.0639,0.27476,0.30351,6.1221,55.51382,0.027160000000000004,0.00475,0.01391,32215.2132,0.75657,0.01067,0.07244,17.43404,8.09648,0.6613399999999999,0.50243,0.33109,0.08847999999999999,12.22304,12.22304,0.00054
56,COL,2007.0,2007-0529,35.0,52.0,1162083.0,,1162135.0,,0.0,1,3212,9.0,70.0,1,853187.0,73.0,203.82,523778.0,45.0,125.12,75159470080.0,0.0,0.00496,252.0,2781.0,1333.19866,4.0,40.0,51.0,176.0,578.0,1576.33827,22670.4265,163.50902,4.2906,1.53732,150018902.35529,0.00095,0.00962,0.00098,0.00029,0.01107,0.00369,0.00831,0.0,1e-05,0.6,6.62143,3.17428,0.00952,0.09524,0.12143,0.41905,1.37619,3.75319,53.97721,0.38931,0.01022,0.00366,8890.060879999999,0.6829999999999999,0.00396,0.0594,89.24378,6.8581,0.53951,0.5058,0.33978,0.06964,14.63619,14.63619,0.00088
57,PHL,2007.0,2007-0022,9.0,,24508.0,,24508.0,4080.0,0.0,1,3014,9.0,14.0,1,270349.0,304.0,1581.44,177289.0,199.0,1037.08,4244725760.0,0.0,0.35861,10.0,982.0,343.42327,0.0,18.0,34.0,77.0,164.0,820.0878700000002,7395.37207,0.29395,4.88226,0.614,55126308.57143001,0.00626,0.01925,0.0039,0.0007,0.02866,5e-05,0.01921,0.0,0.0064,0.17857,17.53571,6.13256,0.0,0.32143,0.60714,1.375,2.92857,14.644429999999998,132.06022,0.00525,0.08718,0.01096,3353.88028,0.59421,0.00428,0.19498,19.92313,16.601960000000002,1.41529,0.5065,0.41269,0.08839,4.1519,4.1519,0.00079
58,HUN,2000.0,2000-0191,1.0,,2000.0,,2000.0,55000.0,0.0,1,1595,1.0,20.0,1,22.0,1.0,13.14,1770.0,80.0,1057.52,184215504.0,0.0,0.19282,499.0,483.0,140.94348,0.0,10.0,5.0,0.0,7.0,63.57332,454.51962,0.0,0.058920000000000014,0.0,61405168.0,0.0016300000000000002,0.13092,0.001,0.00476,0.03898,0.00084,0.061,0.0,0.03856,99.8,96.6,28.1887,0.0,2.0,1.0,0.0,1.4,12.71466,90.90392,0.0,0.01178,0.0,10927.92839,0.7499100000000001,0.0050100000000000006,0.49796,91.6392,3.42045,0.23354,0.5130100000000001,0.18766,0.13935,100.0,16.66667,0.0005
59,GIN,2009.0,2009-0308,2.0,,40000.0,,40000.0,,0.0,1,3534,2.0,23.0,1,25168.0,102.0,793.87,64925.0,265.0,2047.93,490745536.0,0.0,0.03443,2.0,349.0,118.19816000000002,0.0,3.0,20.0,22.0,318.0,185.84396,3598.14006,0.0,0.63718,0.21021,14433692.23529,0.00156,0.01159,0.00411,0.0002,0.01656,0.0,0.01065,0.0,0.00096,0.055560000000000005,9.69444,3.2832800000000004,0.0,0.08333,0.55556,0.61111,8.83333,5.16233,99.94834,0.0,0.0177,0.00584,1184.49575,0.38012,0.0075299999999999985,0.20079,46.52602,6.439030000000002,0.52559,0.52554,0.46946,0.06861,2.70588,2.70588,0.00017
60,CAN,2003.0,2003-0231,2.0,,170.0,,170.0,10000.0,0.0,1,2198,28.0,3.0,1,5450.0,26.0,406.06,4819.0,23.0,359.05,949159232.0,0.0,0.0,0.0,1051.0,254.11094,1.0,34.0,2.0,2.0,7.0,300.70888,1337.36286,0.00136,0.31939,0.52278,43143601.45455,0.00244,0.04133,0.00012,0.00353,0.01856,0.0,0.0227,0.0,0.0,0.0,43.79167,10.58796,0.04167,1.41667,0.08333,0.08333,0.29167,12.52954,55.72345,6e-05,0.01331,0.02178,30616.66477,0.8607600000000001,0.00144,0.08384,15.95471,13.38315,1.21778,0.52061,0.17040999999999998,0.18526,31.18182,31.18182,0.00078
61,IND,2007.0,2007-0364,76.0,,15000.0,,15000.0,,0.0,1,3164,4.0,5.0,2,79448.0,67.0,258.53,41870.0,35.0,136.25,3550419456.0,0.0,0.01323,0.0,952.0,300.16201,0.0,1.0,0.0,30.0,1.0,467.61961,953.61722,21.66793,0.07099,0.0,21916169.48148,4e-05,0.007909999999999999,0.00014,2e-05,0.00432,0.00154,0.00459,0.0,0.0001,0.0,7.1044800000000015,2.24002,0.0,0.00746,0.0,0.22388,0.00746,3.4897,7.11655,0.1617,0.00053,0.0,4915.36574,0.78174,0.00162,0.1613,2866.00406,106.11303999999998,8.79764,0.48247,0.24286,0.07342,99.01235,7.111110000000001,1e-05
62,BEN,2007.0,2007-0477,10.0,,10000.0,884.0,10884.0,,0.0,1,3166,19.0,76.0,2,230036.0,171.0,538.95,235039.0,175.0,550.67,4366031360.0,0.0,0.0,441.0,259.0,117.69027,49.0,37.0,98.0,55.0,153.0,566.87324,9902.65286,8e-05,4.3883,1.8625,46447142.12766,0.00602,0.00588,0.00306,0.00655,0.02561,1e-05,0.013919999999999998,0.0,0.0,6.48529,3.80882,1.7307400000000002,0.72059,0.5441199999999999,1.44118,0.80882,2.25,8.33637,145.62725,0.0,0.06452999999999999,0.02739,1614.99235,0.42013,0.01143,0.30526,56.90786,2.93755,0.22258000000000006,0.50883,0.4762,0.02939,6.54255,6.54255,0.00021
63,VNM,2004.0,2004-0354,53.0,18.0,,,18.0,8000.0,0.0,1,2522,7.0,13.0,1,5215.0,153.0,2767.3,4323.0,127.0,2293.97,228517888.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,170.94799,453.83533,0.13258,0.0,0.0,16322706.28571,0.0,0.0,8e-05,0.00018,0.0216,0.0001,0.005379999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.07692,0.07692,0.0,0.23077,13.14985,34.91041,0.0102,0.0,0.0,1292.65374,0.60838,0.00114,0.185,552.67831,100.21324,7.693589999999999,0.50316,0.26046,0.06804,9.78571,9.78571,0.00125
64,GTM,2009.0,2009-0234,,,10800.0,,10800.0,,0.0,1,3490,13.0,3.0,1,26307.0,282.0,2915.32,4386.0,47.0,486.05,594460032.0,0.0,0.0,0.0,36.0,5.32595,1.0,10.0,0.0,0.0,11.0,27.95727,469.12391,0.0,0.00603,0.0,49538336.0,4e-05,0.00251,0.0006,0.00283,0.007640000000000002,0.0,0.007490000000000002,0.0,0.0,0.0,6.0,0.88766,0.16667,1.66667,0.0,0.0,1.83333,4.65954,78.18732,0.0,0.001,0.0,7373.94857,0.602,0.00358,0.21244,3.17473,4.41734,0.37101,0.52751,0.45383,0.10492,3.69231,3.69231,0.00024
65,CHN,2003.0,2003-0315,430.0,146000.0,150000000.0,,150146000.0,7890000.0,0.0,1,2261,17.0,35.0,2,15352022.0,240.0,626.81,16558979.0,259.0,676.08,634563133440.0,32.86008,34.177859999999995,1147.0,71370.0,25118.73037,118.0,86.0,4.0,920.0,208.0,90597.81972,161525.95637,1775.70802,134.73273999999998,122.7648,181355568.28808,0.00617,0.02943,0.00023,0.00037,0.04243,0.00585,0.02638,0.01134,0.0118,0.39593,24.63583,8.6706,0.04073,0.02969,0.0013800000000000002,0.31757,0.0718,31.27298,55.75628,0.61295,0.04651,0.04238,4777.271220000001,0.6251399999999999,0.01225,0.25907,77.51281999999998,12.5248,1.02867,0.48641,0.15975,0.09672,36.65434000000001,19.52461,5e-05
66,AGO,2015.0,2015-0091,69.0,,1000.0,,1000.0,,0.0,1,4233,6.0,14.0,1,10532.0,526.0,7215.72,17754.0,887.0,12163.69,10682512384.0,0.0,0.17789000000000002,1.0,224.0,68.90881,1.0,2.0,0.0,2.0,2.0,90.88287,2952.35634,0.0,0.0948,0.00143,1335314048.0,0.0011,0.04133,0.0006,0.00201,0.06396,0.0,0.03145,0.0,0.02965,0.16667,37.33333,11.4848,0.16667,0.33333,0.0,0.33333,0.33333,15.14714,492.05939000000006,0.0,0.0158,0.00024,6937.00635,0.5329999999999999,0.02284,0.07504,5.36562,7.1125,0.6259600000000001,0.5334399999999999,0.49942,0.07253,12.0,12.0,0.00041
67,BRA,2008.0,2008-0125,36.0,,190000.0,,190000.0,360000.0,0.0,1,3291,27.0,23.0,1,1021813.0,56.0,225.68,964044.0,53.0,212.92,70692265984.0,4.375380000000002,4.80645,11877.0,41301.0,11278.24905,25.0,1381.0,102.0,662.0,762.0,8931.10482,120272.58415,375.35398,7.859669999999999,12.57701,41052419.27062,0.00085,0.02951,0.00095,0.00236,0.01694,0.00245,0.01728,0.00302,0.0033200000000000005,8.20802,28.5425,7.7942300000000015,0.01728,0.95439,0.07049,0.4575,0.52661,6.17215,83.11858000000002,0.2594,0.00543,0.00869,5902.37515,0.64967,0.0063100000000000005,0.05219,106.16776000000002,9.8973,0.80757,0.46305,0.29486,0.07272,20.82221,20.82221,0.00024
68,CHN,2015.0,2015-0303,28.0,,105300.0,23310.0,128610.0,1200000.0,0.0,1,4280,18.0,11.0,1,223792.0,168.0,1328.04,213266.0,160.0,1265.58,59420864512.0,0.0,0.71646,58.0,3146.0,1226.62581,3.0,1.0,0.0,39.0,0.0,3320.51224,5353.36709,175.75423,6.59969,4.165019999999998,355813559.9521,0.00556,0.02569,0.00041,0.00016,0.03254,0.01081,0.02431,0.0,0.00462,0.37419,20.29677,7.913710000000001,0.01935,0.00645,0.0,0.25161,0.0,21.42266,34.53785,1.1339,0.04258,0.02687,8528.430390000001,0.69822,0.00908,0.15633,66.58168,24.43651,2.01546,0.47006,0.22101,0.08947000000000001,16.70659,16.491020000000002,5e-05
69,MEX,2007.0,2007-0521,22.0,,1600000.0,,1600000.0,3000000.0,0.0,1,3205,2.0,14.0,2,31333.0,40.0,221.99,18590.0,23.0,131.71,894571264.0,0.0,0.0,0.0,146.0,27.903890000000004,1.0,0.0,0.0,0.0,0.0,107.66636,1431.31538,0.01414,0.04883,0.04861,13762634.83077,0.0001,0.0026100000000000003,0.0,0.00015,0.007390000000000002,0.0,0.003,0.0,0.0,0.0,3.04167,0.58133,0.02083,0.0,0.0,0.0,0.0,2.24305,29.81907,0.00029,0.00102,0.00101,12383.24423,0.67805,0.00477,0.1822,3.8281,5.298019999999998,0.41016,0.51639,0.35132,0.13217,11.80882,11.80882,0.00034
70,COL,2007.0,2007-0176,13.0,,3000.0,,3000.0,,0.0,1,3080,14.0,39.0,1,200775.0,43.0,115.27,94078.0,20.0,54.01,22522535936.0,0.0,0.00129,70.0,1476.0,672.88454,1.0,5.0,16.0,82.0,168.0,456.31602,9093.69325,149.13595,1.66247,0.7446699999999999,103790488.18433,0.00145,0.01308,0.00079,0.00012,0.01292,0.00891,0.01204,0.0,1e-05,0.4375,9.225,4.20553,0.00625,0.03125,0.1,0.5125,1.05,2.85198,56.83558000000001,0.9321,0.01039,0.00465,8755.33065,0.6829999999999999,0.0040100000000000005,0.05882,105.95846,5.8924699999999985,0.45172,0.49977,0.34084000000000003,0.05782,16.33641,16.33641,0.0007099999999999999
71,ARG,2007.0,2007-0060,5.0,,60000.0,5000.0,65000.0,30000.0,0.0,1,3019,9.0,111.0,1,42612.0,10.0,59.81,47240.0,11.0,66.31,11085602816.0,0.96842,0.03483,41.0,505.0,263.03302,31.0,23.0,15.0,86.0,264.0,1163.5023199999996,9732.94773,0.31321,2.6665400000000004,0.5960300000000001,21035299.4611,0.00048,0.00188,0.00044,0.00064,0.0056,1e-05,0.0026,0.0022,8e-05,0.09297,1.14512,0.59645,0.07028999999999999,0.05215,0.034010000000000006,0.19501,0.59864,2.63833,22.07018,0.0007099999999999999,0.00605,0.00135,7333.205879999998,0.7591600000000001,0.00169,0.02031,237.56207,5.39634,0.41944,0.48798,0.3501,0.06516,15.92789,15.92789,0.00062
72,SEN,2009.0,2009-0344,6.0,,264000.0,,264000.0,,0.0,1,3534,2.0,23.0,2,399797.0,178.0,633.88,330706.0,147.0,524.33,5221837824.0,0.0,0.36624,694.0,653.0,207.03849,3.0,27.0,147.0,54.0,441.0,660.3511599999998,12655.55244,0.00267,4.88858,1.01703,43155684.49587,0.0041,0.00743,0.0027,0.00084,0.0214,0.00015,0.01096,0.0,0.00359,6.80392,6.40196,2.02979,0.02941,0.26471,1.44118,0.52941,4.32353,6.47403,124.07404,3e-05,0.04793,0.00997,2171.15108,0.44929,0.00434,0.23815,2.31613,3.05093,0.24416,0.52493,0.46324,0.07691,4.5124,4.5124,1e-05
73,RUS,2006.0,2006-0225,,,420.0,,420.0,7411.0,0.0,1,2851,17.0,40.0,1,805050.0,26.0,173.35,728430.0,23.0,156.85,41878036480.0,16.39967,4.13414,15347.0,19963.0,6266.85901,9.0,219.0,103.0,276.0,597.0,1652.14842,26989.23322,13.32354,6.727989999999999,1.42089,18745763.8675,0.00151,0.01517,0.00025,0.00035,0.00442,8e-05,0.00758,0.0098,0.00247,9.17334,11.93246,3.74588,0.005379999999999999,0.1309,0.061570000000000014,0.16497,0.35684,0.98754,16.13224,0.00796,0.00402,0.00085,14745.77261,0.7523,0.00274,0.23163000000000006,153.8855,7.2572899999999985,0.6109899999999999,0.53513,0.14683,0.12513,45.94673,45.94673,0.00066
74,TUR,2005.0,2005-0340,,,3000.0,,3000.0,,0.0,1,2692,5.0,16.0,1,53650.0,262.0,1416.91,43351.0,212.0,1144.91,20175724544.0,0.0,0.0,16.0,118.0,64.81121,10.0,3.0,5.0,32.0,171.0,300.36418,2420.53431,0.41249,0.67866,4.91835,1008786227.2,0.02083,0.01393,0.00514,0.00572,0.0417,0.00031,0.02806,0.0,0.0,1.14286,8.42857,4.62937,0.71429,0.21429,0.35714,2.28571,12.21429,21.45458,172.89531000000005,0.029460000000000007,0.04848,0.35131,23209.99062,0.687,0.03785,0.12696,15.056679999999998,22.94792,2.00322,0.53209,0.27016,0.13019,8.0,8.0,0.00033
